Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2405952,MALARIA_EST_MORTALITY,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2013,,,,,,,,,0.28 [0.28-0.28],0.27529,0.27529,0.27529,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
9317495,MALARIA_EST_MORTALITY,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7701257,MALARIA_EST_MORTALITY,COUNTRY,TZA,AFR,Africa,YEAR,2015,,,,,,,,,44.68 [43.11-46.52],44.68199,43.11339,46.515860000000004,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
944190,MALARIA_EST_MORTALITY,COUNTRY,KEN,AFR,Africa,YEAR,2006,,,,,,,,,25.91 [25.20-26.67],25.91317,25.20322,26.66648,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
6407771,MALARIA_EST_MORTALITY,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,14.11 [5.44-26.90],14.11224,5.44194,26.89746,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
6481937,MALARIA_EST_MORTALITY,COUNTRY,TUR,EUR,Europe,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
6683833,MALARIA_EST_MORTALITY,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2008,,,,,,,,,1.64 [0.74-2.74],1.63885,0.74493,2.73762,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
8406898,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2013,,,,,,,,,42.88 [33.52-56.03],42.87687,33.51726,56.03154,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
8751059,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
162451,MALARIA_EST_MORTALITY,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,8.75 [3.66-15.66],8.74718,3.65937,15.65705,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
203079,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2019,,,,,,,,,39.70 [34.50-48.48],39.7033,34.50449,48.48076,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
209843,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2008,,,,,,,,,0.03 [0.03-0.03],0.02756,0.02756,0.02756,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
1940744,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2013,,,,,,,,,0.01 [0.01-0.01],0.01242,0.01242,0.01242,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
8933113,MALARIA_EST_MORTALITY,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2061855,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2015,,,,,,,,,93.64 [81.85-107.21],93.64226,81.84787,107.20797,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2068587,MALARIA_EST_MORTALITY,COUNTRY,SEN,AFR,Africa,YEAR,2000,,,,,,,,,43.74 [42.44-45.19],43.73883,42.44472,45.19344,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
6421286,MALARIA_EST_MORTALITY,COUNTRY,SSD,AFR,Africa,YEAR,2001,,,,,,,,,181.03 [158.06-206.22],181.02873,158.05932,206.2174,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
3202522,MALARIA_EST_MORTALITY,COUNTRY,PRY,AMR,Americas,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
5325090,MALARIA_EST_MORTALITY,COUNTRY,TCD,AFR,Africa,YEAR,2018,,,,,,,,,85.18 [70.94-102.51],85.17727,70.94022,102.51201,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
1907209,MALARIA_EST_MORTALITY,COUNTRY,CIV,AFR,Africa,YEAR,2015,,,,,,,,,38.29 [35.46-41.41],38.2907,35.4586,41.41194,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
599890,MALARIA_EST_MORTALITY,COUNTRY,TZA,AFR,Africa,YEAR,2017,,,,,,,,,41.61 [40.11-43.38],41.6097,40.10573,43.38499,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
2345325,MALARIA_EST_MORTALITY,COUNTRY,TCD,AFR,Africa,YEAR,2017,,,,,,,,,86.37 [73.22-101.28],86.36596,73.22161,101.27695,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
4126255,MALARIA_EST_MORTALITY,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,10.97 [4.16-21.42],10.97191,4.16379,21.42062,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4187077,MALARIA_EST_MORTALITY,COUNTRY,NGA,AFR,Africa,YEAR,2021,,,,,,,,,87.29 [66.95-117.93],87.29311,66.95378,117.92541,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
957740,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,0.88 [0.44-1.46],0.87774,0.43887,1.4629,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
7889253,MALARIA_EST_MORTALITY,COUNTRY,MOZ,AFR,Africa,YEAR,2010,,,,,,,,,103.69 [94.98-113.51],103.69475,94.98142,113.50812,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
1328082,MALARIA_EST_MORTALITY,COUNTRY,GNQ,AFR,Africa,YEAR,2014,,,,,,,,,55.58 [47.43-66.08],55.5783,47.43443,66.07959,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
3162006,MALARIA_EST_MORTALITY,COUNTRY,PRY,AMR,Americas,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
8474532,MALARIA_EST_MORTALITY,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
8501571,MALARIA_EST_MORTALITY,COUNTRY,UZB,EUR,Europe,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
5102248,MALARIA_EST_MORTALITY,REGION,WPR,,,YEAR,2002,,,,,,,,,0.69 [0.37-1.17],0.68512,0.36576,1.17267,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
8798789,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2017,,,,,,,,,39.38 [34.82-46.31],39.37574,34.81585,46.30901,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7411169,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2007,,,,,,,,,140.78 [132.25-149.82],140.77547,132.2541,149.8225,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
7445005,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2011,,,,,,,,,121.99 [109.11-136.34],121.99287,109.11231,136.34165,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
9175973,MALARIA_EST_MORTALITY,COUNTRY,NER,AFR,Africa,YEAR,2001,,,,,,,,,186.62 [174.86-199.72],186.61739,174.86467,199.7207,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
4517746,MALARIA_EST_MORTALITY,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,16.32 [5.64-35.19],16.31786,5.64425,35.18545,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6272882,MALARIA_EST_MORTALITY,COUNTRY,SWZ,AFR,Africa,YEAR,2021,,,,,,,,,1.48,1.47996,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
4584325,MALARIA_EST_MORTALITY,COUNTRY,GUY,AMR,Americas,YEAR,2016,,,,,,,,,3.27 [1.44-5.63],3.27419,1.44064,5.6316,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
2946244,MALARIA_EST_MORTALITY,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,11.35 [4.54-23.05],11.34989,4.53996,23.05479,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
8131776,MALARIA_EST_MORTALITY,COUNTRY,TGO,AFR,Africa,YEAR,2012,,,,,,,,,61.99 [57.60-66.87],61.99357,57.59966,66.86631,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
8589284,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2022,,,,,,,,,0.07 [0.03-0.12],0.07355,0.03269,0.12258,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7195573,MALARIA_EST_MORTALITY,COUNTRY,RWA,AFR,Africa,YEAR,2004,,,,,,,,,41.84 [40.42-43.34],41.84037,40.42263,43.33751,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
3789366,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2000,,,,,,,,,26.26 [5.00-74.70],26.25979,4.997,74.70025,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
7620458,MALARIA_EST_MORTALITY,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
9371195,MALARIA_EST_MORTALITY,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2015,,,,,,,,,1.08 [0.51-1.77],1.08063,0.51223,1.76584,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
4241188,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
951044,MALARIA_EST_MORTALITY,COUNTRY,BLZ,AMR,Americas,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
1415396,MALARIA_EST_MORTALITY,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2017,,,,,,,,,0.49 [0.24-0.75],0.4885,0.24276,0.74847,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
3351017,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2022,,,,,,,,,48.63 [38.71-65.45],48.63386,38.70761,65.44674,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
1644751,MALARIA_EST_MORTALITY,COUNTRY,GNQ,AFR,Africa,YEAR,2005,,,,,,,,,64.81 [60.06-70.62],64.81121,60.0612,70.61941,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
5223718,MALARIA_EST_MORTALITY,COUNTRY,GUF,AMR,Americas,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
135607,MALARIA_EST_MORTALITY,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2003,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
5318415,MALARIA_EST_MORTALITY,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,0.91 [0.34-2.03],0.90562,0.33948,2.02593,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
5331939,MALARIA_EST_MORTALITY,COUNTRY,GHA,AFR,Africa,YEAR,2020,,,,,,,,,35.47 [33.50-38.17],35.47124,33.49556,38.16506,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
5607199,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2006,,,,,,,,,0.04 [0.04-0.04],0.04422,0.04422,0.04422,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
5849589,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2006,,,,,,,,,43.33 [12.48-93.94],43.33316,12.47792,93.94284,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
6159078,MALARIA_EST_MORTALITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7943172,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2008,,,,,,,,,0.19 [0.09-0.29],0.18536,0.09268,0.2923,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
1119019,MALARIA_EST_MORTALITY,COUNTRY,SWZ,AFR,Africa,YEAR,2001,,,,,,,,,21.07 [21.07-21.07],21.06708,21.06708,21.06708,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
1199974,MALARIA_EST_MORTALITY,COUNTRY,PHL,WPR,Western Pacific,YEAR,2007,,,,,,,,,0.41 [0.17-0.74],0.41242,0.17026,0.73781,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
8212264,MALARIA_EST_MORTALITY,COUNTRY,GIN,AFR,Africa,YEAR,2022,,,,,,,,,73.16 [61.70-88.36],73.16186,61.69986,88.35915,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
8373306,MALARIA_EST_MORTALITY,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
1496434,MALARIA_EST_MORTALITY,COUNTRY,ECU,AMR,Americas,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
5041857,MALARIA_EST_MORTALITY,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,12.24 [4.85-23.25],12.23727,4.84786,23.25245,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
8980534,MALARIA_EST_MORTALITY,COUNTRY,CMR,AFR,Africa,YEAR,2001,,,,,,,,,124.13 [116.42-132.42],124.12562,116.41799,132.42113,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
5580215,MALARIA_EST_MORTALITY,COUNTRY,ZAF,AFR,Africa,YEAR,2023,,,,,,,,,1.01,1.01246,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
7411265,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
9229791,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2006,,,,,,,,,95.70 [82.83-111.35],95.69689,82.82647,111.35493,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
7512347,MALARIA_EST_MORTALITY,COUNTRY,GAB,AFR,Africa,YEAR,2005,,,,,,,,,17.49 [16.74-18.52],17.49237,16.74075,18.51732,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
741660,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2011,,,,,,,,,25.85 [7.62-55.77],25.85457,7.62118,55.7715,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
2743879,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2022,,,,,,,,,0.14 [0.14-0.14],0.13969,0.13969,0.13969,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
3310604,MALARIA_EST_MORTALITY,COUNTRY,DOM,AMR,Americas,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
5250881,MALARIA_EST_MORTALITY,COUNTRY,GHA,AFR,Africa,YEAR,2009,,,,,,,,,66.30 [63.86-69.04],66.30424,63.8588,69.03926,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
5372494,MALARIA_EST_MORTALITY,COUNTRY,COD,AFR,Africa,YEAR,2003,,,,,,,,,186.92 [170.22-205.55],186.91683,170.21936,205.54942,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
2217343,MALARIA_EST_MORTALITY,COUNTRY,UGA,AFR,Africa,YEAR,2014,,,,,,,,,48.76 [45.72-52.34],48.76422,45.72264,52.33615,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
9129024,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2023,,,,,,,,,0.19 [0.19-0.19],0.18993,0.18993,0.18993,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
843037,MALARIA_EST_MORTALITY,COUNTRY,SEN,AFR,Africa,YEAR,2010,,,,,,,,,15.46 [6.32-27.89],15.45656,6.3235,27.89007,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
984710,MALARIA_EST_MORTALITY,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
2879010,MALARIA_EST_MORTALITY,COUNTRY,TZA,AFR,Africa,YEAR,2005,,,,,,,,,70.11 [67.25-73.08],70.11369,67.25007,73.07933,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
4618247,MALARIA_EST_MORTALITY,COUNTRY,SLE,AFR,Africa,YEAR,2009,,,,,,,,,240.14 [224.27-256.67],240.13953,224.27004,256.66956,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
5298245,MALARIA_EST_MORTALITY,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,19.98 [6.33-100.28],19.97587,6.32866,100.2847,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
8798951,MALARIA_EST_MORTALITY,COUNTRY,KOR,WPR,Western Pacific,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
203268,MALARIA_EST_MORTALITY,COUNTRY,KOR,WPR,Western Pacific,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
3742335,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2007,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
5533090,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2017,,,,,,,,,0.01 [0.01-0.01],0.01151,0.01151,0.01151,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
384993,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2008,,,,,,,,,54.16 [50.54-58.40],54.1647,50.5358,58.39842,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
9027660,MALARIA_EST_MORTALITY,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2006,,,,,,,,,0.54 [0.54-0.54],0.5444,0.5444,0.5444,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
445132,MALARIA_EST_MORTALITY,COUNTRY,GAB,AFR,Africa,YEAR,2010,,,,,,,,,21.11 [19.54-23.02],21.10614,19.53626,23.02488,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
7465212,MALARIA_EST_MORTALITY,COUNTRY,CHN,WPR,Western Pacific,YEAR,2001,,,,,,,,,0.01 [0.01-0.01],0.00561,0.00561,0.00561,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
4025543,MALARIA_EST_MORTALITY,COUNTRY,TCD,AFR,Africa,YEAR,2020,,,,,,,,,82.66 [63.35-109.03],82.65992,63.34795,109.0278,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
5822860,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2023,,,,,,,,,0.83 [0.43-1.27],0.8339,0.43108,1.26516,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
9418316,MALARIA_EST_MORTALITY,COUNTRY,TKM,EUR,Europe,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
3027456,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2005,,,,,,,,,0.01 [0.01-0.01],0.01476,0.01476,0.01476,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
4806809,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
6630114,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2019,,,,,,,,,0.03 [0.03-0.03],0.02715,0.02715,0.02715,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8447592,MALARIA_EST_MORTALITY,COUNTRY,GTM,AMR,Americas,YEAR,2012,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
1597582,MALARIA_EST_MORTALITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
149191,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5526406,MALARIA_EST_MORTALITY,COUNTRY,GIN,AFR,Africa,YEAR,2004,,,,,,,,,117.59 [110.67-125.00],117.59156,110.67311,124.99552,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
9027690,MALARIA_EST_MORTALITY,COUNTRY,GIN,AFR,Africa,YEAR,2003,,,,,,,,,137.39 [129.47-146.06],137.39489,129.46972,146.0638,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
7613817,MALARIA_EST_MORTALITY,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
6657114,MALARIA_EST_MORTALITY,COUNTRY,MRT,AFR,Africa,YEAR,2023,,,,,,,,,9.82 [2.87-22.58],9.81594,2.86713,22.57866,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
8515236,MALARIA_EST_MORTALITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
3439101,MALARIA_EST_MORTALITY,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,15.41 [6.05-29.69],15.40608,6.04534,29.69005,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
5392849,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2019,,,,,,,,,16.66 [6.18-32.22],16.65684,6.17875,32.21681,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
4085948,MALARIA_EST_MORTALITY,COUNTRY,SWZ,AFR,Africa,YEAR,2012,,,,,,,,,0.95 [0.95-0.95],0.95335,0.95335,0.95335,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
7781821,MALARIA_EST_MORTALITY,COUNTRY,GIN,AFR,Africa,YEAR,2011,,,,,,,,,136.11 [126.37-146.53],136.11015,126.3699,146.52602,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
2777753,MALARIA_EST_MORTALITY,COUNTRY,GHA,AFR,Africa,YEAR,2019,,,,,,,,,35.56 [34.01-37.50],35.56102,34.00627,37.50287,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8326775,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2013,,,,,,,,,66.70 [63.28-71.74],66.69891,63.28264,71.74124,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
1550482,MALARIA_EST_MORTALITY,COUNTRY,ERI,AFR,Africa,YEAR,2013,,,,,,,,,2.86 [1.17-5.24],2.86238,1.17098,5.23686,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
3560302,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2003,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
5338889,MALARIA_EST_MORTALITY,COUNTRY,CHN,WPR,Western Pacific,YEAR,2012,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
3620805,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2001,,,,,,,,,53.68 [14.63-117.00],53.67958,14.6279,116.99661,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
7600319,MALARIA_EST_MORTALITY,COUNTRY,SLE,AFR,Africa,YEAR,2016,,,,,,,,,131.57 [118.69-145.56],131.56931,118.68995,145.55895,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4167060,MALARIA_EST_MORTALITY,COUNTRY,TGO,AFR,Africa,YEAR,2018,,,,,,,,,43.08 [38.37-48.49],43.08143,38.37129,48.49386,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
1119161,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2008,,,,,,,,,0.30 [0.15-0.47],0.30143,0.15071,0.46987,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
2899411,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2020,,,,,,,,,47.39 [37.95-62.78],47.38595,37.9485,62.7839,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
1308061,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2003,,,,,,,,,26.26 [4.83-76.64],26.25606,4.82737,76.64014,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
3094778,MALARIA_EST_MORTALITY,COUNTRY,BLZ,AMR,Americas,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
8481523,MALARIA_EST_MORTALITY,COUNTRY,SUR,AMR,Americas,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
5769014,MALARIA_EST_MORTALITY,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
4113003,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
